playid,host,guest,result,sj,odds
24142,斯特拉斯堡,昂热,1,https://odds.500.com/fenxi/shuju-1148952.shtml,https://odds.500.com/fenxi/ouzhi-1148952.shtml
24142,朗斯,里昂,1,https://odds.500.com/fenxi/shuju-1148946.shtml,https://odds.500.com/fenxi/ouzhi-1148946.shtml
24141,布赖顿,伊普斯维奇,1,https://odds.500.com/fenxi/shuju-1147356.shtml,https://odds.500.com/fenxi/ouzhi-1147356.shtml
24141,水晶宫,莱切斯特城,1,https://odds.500.com/fenxi/shuju-1147357.shtml,https://odds.500.com/fenxi/ouzhi-1147357.shtml
24141,富勒姆,西汉姆联,1,https://odds.500.com/fenxi/shuju-1147358.shtml,https://odds.500.com/fenxi/ouzhi-1147358.shtml
24141,利物浦,诺丁汉森林,0,https://odds.500.com/fenxi/shuju-1147359.shtml,https://odds.500.com/fenxi/ouzhi-1147359.shtml
24141,曼彻斯特城,布伦特福德,3,https://odds.500.com/fenxi/shuju-1147360.shtml,https://odds.500.com/fenxi/ouzhi-1147360.shtml
24141,阿斯顿维拉,埃弗顿,3,https://odds.500.com/fenxi/shuju-1147354.shtml,https://odds.500.com/fenxi/ouzhi-1147354.shtml
24141,伯恩茅斯,切尔西,0,https://odds.500.com/fenxi/shuju-1147355.shtml,https://odds.500.com/fenxi/ouzhi-1147355.shtml
24141,霍芬海姆,勒沃库森,0,https://odds.500.com/fenxi/shuju-1156675.shtml,https://odds.500.com/fenxi/ouzhi-1156675.shtml
24141,门兴格拉德巴赫,斯图加特,0,https://odds.500.com/fenxi/shuju-1156672.shtml,https://odds.500.com/fenxi/ouzhi-1156672.shtml
24141,莱比锡红牛,柏林联合,1,https://odds.500.com/fenxi/shuju-1156678.shtml,https://odds.500.com/fenxi/ouzhi-1156678.shtml
24141,沃尔夫斯堡,法兰克福,0,https://odds.500.com/fenxi/shuju-1156679.shtml,https://odds.500.com/fenxi/ouzhi-1156679.shtml
24141,基尔,拜仁慕尼黑,0,https://odds.500.com/fenxi/shuju-1156676.shtml,https://odds.500.com/fenxi/ouzhi-1156676.shtml
24141,塞维利亚,赫塔费,3,https://odds.500.com/fenxi/shuju-1150937.shtml,https://odds.500.com/fenxi/ouzhi-1150937.shtml
24141,皇家社会,皇家马德里,0,https://odds.500.com/fenxi/shuju-1150936.shtml,https://odds.500.com/fenxi/ouzhi-1150936.shtml
24140,赫尔城,谢菲尔德联,0,https://odds.500.com/fenxi/shuju-1151319.shtml,https://odds.500.com/fenxi/ouzhi-1151319.shtml
24140,多特蒙德,海登海姆,3,https://odds.500.com/fenxi/shuju-1156673.shtml,https://odds.500.com/fenxi/ouzhi-1156673.shtml
24140,卡尔斯鲁厄,沙尔克,3,https://odds.500.com/fenxi/shuju-1157001.shtml,https://odds.500.com/fenxi/ouzhi-1157001.shtml
24140,明斯特普鲁士,帕德博恩,1,https://odds.500.com/fenxi/shuju-1157002.shtml,https://odds.500.com/fenxi/ouzhi-1157002.shtml
24140,皇家贝蒂斯,莱加内斯,3,https://odds.500.com/fenxi/shuju-1150930.shtml,https://odds.500.com/fenxi/ouzhi-1150930.shtml
24140,圣埃蒂安,里尔,3,https://odds.500.com/fenxi/shuju-1148951.shtml,https://odds.500.com/fenxi/ouzhi-1148951.shtml
24140,阿纳西,亚眠,3,https://odds.500.com/fenxi/shuju-1149251.shtml,https://odds.500.com/fenxi/ouzhi-1149251.shtml
24140,巴斯蒂亚,特鲁瓦,1,https://odds.500.com/fenxi/shuju-1149252.shtml,https://odds.500.com/fenxi/ouzhi-1149252.shtml
24140,克莱蒙,敦刻尔克,0,https://odds.500.com/fenxi/shuju-1149253.shtml,https://odds.500.com/fenxi/ouzhi-1149253.shtml
24140,拉瓦勒,阿雅克肖,1,https://odds.500.com/fenxi/shuju-1149255.shtml,https://odds.500.com/fenxi/ouzhi-1149255.shtml
24140,洛里昂,圣旺红星,3,https://odds.500.com/fenxi/shuju-1149256.shtml,https://odds.500.com/fenxi/ouzhi-1149256.shtml
24140,罗德兹,甘冈,0,https://odds.500.com/fenxi/shuju-1149259.shtml,https://odds.500.com/fenxi/ouzhi-1149259.shtml
24140,阿罗卡,里斯本竞技,0,https://odds.500.com/fenxi/shuju-1157936.shtml,https://odds.500.com/fenxi/ouzhi-1157936.shtml
24140,博德闪耀,汉坎,3,https://odds.500.com/fenxi/shuju-1126729.shtml,https://odds.500.com/fenxi/ouzhi-1126729.shtml
24139,中国,沙特,0,https://odds.500.com/fenxi/shuju-1150829.shtml,https://odds.500.com/fenxi/ouzhi-1150829.shtml
24139,印度尼西亚,澳大利亚,1,https://odds.500.com/fenxi/shuju-1150830.shtml,https://odds.500.com/fenxi/ouzhi-1150830.shtml
24139,吉尔吉斯斯坦,乌兹别克斯坦,0,https://odds.500.com/fenxi/shuju-1150768.shtml,https://odds.500.com/fenxi/ouzhi-1150768.shtml
24139,阿曼,韩国,0,https://odds.500.com/fenxi/shuju-1150799.shtml,https://odds.500.com/fenxi/ouzhi-1150799.shtml
24139,巴林,日本,0,https://odds.500.com/fenxi/shuju-1150828.shtml,https://odds.500.com/fenxi/ouzhi-1150828.shtml
24139,阿联酋,伊朗,0,https://odds.500.com/fenxi/shuju-1150770.shtml,https://odds.500.com/fenxi/ouzhi-1150770.shtml
24139,科威特,伊拉克,1,https://odds.500.com/fenxi/shuju-1150798.shtml,https://odds.500.com/fenxi/ouzhi-1150798.shtml
24139,哥伦比亚,阿根廷,3,https://odds.500.com/fenxi/shuju-1119172.shtml,https://odds.500.com/fenxi/ouzhi-1119172.shtml
24139,委内瑞拉,乌拉圭,1,https://odds.500.com/fenxi/shuju-1119171.shtml,https://odds.500.com/fenxi/ouzhi-1119171.shtml
24139,阿尔巴尼亚,格鲁吉亚,0,https://odds.500.com/fenxi/shuju-1171104.shtml,https://odds.500.com/fenxi/ouzhi-1171104.shtml
24139,英格兰,芬兰,3,https://odds.500.com/fenxi/shuju-1171116.shtml,https://odds.500.com/fenxi/ouzhi-1171116.shtml
24139,匈牙利,波黑,1,https://odds.500.com/fenxi/shuju-1171080.shtml,https://odds.500.com/fenxi/ouzhi-1171080.shtml
24139,爱尔兰,希腊,0,https://odds.500.com/fenxi/shuju-1171117.shtml,https://odds.500.com/fenxi/ouzhi-1171117.shtml
24139,荷兰,德国,1,https://odds.500.com/fenxi/shuju-1171081.shtml,https://odds.500.com/fenxi/ouzhi-1171081.shtml
24138,卢森堡,白俄罗斯,0,https://odds.500.com/fenxi/shuju-1171176.shtml,https://odds.500.com/fenxi/ouzhi-1171176.shtml
24138,保加利亚,北爱尔兰,3,https://odds.500.com/fenxi/shuju-1171177.shtml,https://odds.500.com/fenxi/ouzhi-1171177.shtml
24138,丹麦,塞尔维亚,3,https://odds.500.com/fenxi/shuju-1171092.shtml,https://odds.500.com/fenxi/ouzhi-1171092.shtml
24138,斯洛伐克,阿塞拜疆,3,https://odds.500.com/fenxi/shuju-1171152.shtml,https://odds.500.com/fenxi/ouzhi-1171152.shtml
24138,克罗地亚,波兰,3,https://odds.500.com/fenxi/shuju-1171056.shtml,https://odds.500.com/fenxi/ouzhi-1171056.shtml
24138,葡萄牙,苏格兰,3,https://odds.500.com/fenxi/shuju-1171057.shtml,https://odds.500.com/fenxi/ouzhi-1171057.shtml
24138,瑞典,爱沙尼亚,3,https://odds.500.com/fenxi/shuju-1171153.shtml,https://odds.500.com/fenxi/ouzhi-1171153.shtml
24138,瑞士,西班牙,0,https://odds.500.com/fenxi/shuju-1171093.shtml,https://odds.500.com/fenxi/ouzhi-1171093.shtml
24138,塞浦路斯,科索沃,0,https://odds.500.com/fenxi/shuju-1171164.shtml,https://odds.500.com/fenxi/ouzhi-1171164.shtml
24138,法国,比利时,3,https://odds.500.com/fenxi/shuju-1171068.shtml,https://odds.500.com/fenxi/ouzhi-1171068.shtml
24138,黑山,威尔士,0,https://odds.500.com/fenxi/shuju-1171140.shtml,https://odds.500.com/fenxi/ouzhi-1171140.shtml
24138,挪威,奥地利,3,https://odds.500.com/fenxi/shuju-1171128.shtml,https://odds.500.com/fenxi/ouzhi-1171128.shtml
24138,斯洛文尼亚,哈萨克斯坦,3,https://odds.500.com/fenxi/shuju-1171129.shtml,https://odds.500.com/fenxi/ouzhi-1171129.shtml
24138,土耳其,冰岛,3,https://odds.500.com/fenxi/shuju-1171141.shtml,https://odds.500.com/fenxi/ouzhi-1171141.shtml
24137,巴西,厄瓜多尔,3,https://odds.500.com/fenxi/shuju-1119169.shtml,https://odds.500.com/fenxi/ouzhi-1119169.shtml
24137,秘鲁,哥伦比亚,1,https://odds.500.com/fenxi/shuju-1119168.shtml,https://odds.500.com/fenxi/ouzhi-1119168.shtml
24137,4哈萨克斯坦,挪威1,1,https://odds.500.com/fenxi/shuju-1171126.shtml,https://odds.500.com/fenxi/ouzhi-1171126.shtml
24137,1法国,意大利1,0,https://odds.500.com/fenxi/shuju-1171067.shtml,https://odds.500.com/fenxi/ouzhi-1171067.shtml
24137,2冰岛,黑山4,3,https://odds.500.com/fenxi/shuju-1171138.shtml,https://odds.500.com/fenxi/ouzhi-1171138.shtml
24137,科索沃,罗马尼亚,0,https://odds.500.com/fenxi/shuju-1171163.shtml,https://odds.500.com/fenxi/ouzhi-1171163.shtml
24137,斯洛文尼亚,奥地利,1,https://odds.500.com/fenxi/shuju-1171127.shtml,https://odds.500.com/fenxi/ouzhi-1171127.shtml
24137,2威尔士,土耳其15,1,https://odds.500.com/fenxi/shuju-1171139.shtml,https://odds.500.com/fenxi/ouzhi-1171139.shtml
24137,3格鲁吉亚,捷克3,3,https://odds.500.com/fenxi/shuju-1171102.shtml,https://odds.500.com/fenxi/ouzhi-1171102.shtml
24137,4爱尔兰,英格兰2,0,https://odds.500.com/fenxi/shuju-1171114.shtml,https://odds.500.com/fenxi/ouzhi-1171114.shtml
24137,德国,匈牙利1,3,https://odds.500.com/fenxi/shuju-1171078.shtml,https://odds.500.com/fenxi/ouzhi-1171078.shtml
24137,希腊,芬兰,3,https://odds.500.com/fenxi/shuju-1171115.shtml,https://odds.500.com/fenxi/ouzhi-1171115.shtml
24137,荷兰,波黑2,3,https://odds.500.com/fenxi/shuju-1171079.shtml,https://odds.500.com/fenxi/ouzhi-1171079.shtml
24137,乌克兰,阿尔巴尼亚,0,https://odds.500.com/fenxi/shuju-1171103.shtml,https://odds.500.com/fenxi/ouzhi-1171103.shtml
24136,31澳大利亚,巴林2,0,https://odds.500.com/fenxi/shuju-1150825.shtml,https://odds.500.com/fenxi/ouzhi-1150825.shtml
24136,日本,中国3,3,https://odds.500.com/fenxi/shuju-1150826.shtml,https://odds.500.com/fenxi/ouzhi-1150826.shtml
24136,1韩国,巴勒斯坦5,1,https://odds.500.com/fenxi/shuju-1150797.shtml,https://odds.500.com/fenxi/ouzhi-1150797.shtml
24136,伊朗,吉尔吉斯斯坦,3,https://odds.500.com/fenxi/shuju-1150765.shtml,https://odds.500.com/fenxi/ouzhi-1150765.shtml
24136,伊拉克,阿曼,3,https://odds.500.com/fenxi/shuju-1150795.shtml,https://odds.500.com/fenxi/ouzhi-1150795.shtml
24136,2卡塔尔,阿联酋2,0,https://odds.500.com/fenxi/shuju-1150766.shtml,https://odds.500.com/fenxi/ouzhi-1150766.shtml
24136,约旦,科威特,1,https://odds.500.com/fenxi/shuju-1150796.shtml,https://odds.500.com/fenxi/ouzhi-1150796.shtml
24136,沙特,印度尼西亚,1,https://odds.500.com/fenxi/shuju-1150827.shtml,https://odds.500.com/fenxi/ouzhi-1150827.shtml
24136,2阿塞拜疆,瑞典2,0,https://odds.500.com/fenxi/shuju-1171150.shtml,https://odds.500.com/fenxi/ouzhi-1171150.shtml
24136,4丹麦,瑞士24,3,https://odds.500.com/fenxi/shuju-1171090.shtml,https://odds.500.com/fenxi/ouzhi-1171090.shtml
24136,1北爱尔兰,卢森堡1,3,https://odds.500.com/fenxi/shuju-1171175.shtml,https://odds.500.com/fenxi/ouzhi-1171175.shtml
24136,葡萄牙,克罗地亚1,3,https://odds.500.com/fenxi/shuju-1171054.shtml,https://odds.500.com/fenxi/ouzhi-1171054.shtml
24136,苏格兰,波兰3,0,https://odds.500.com/fenxi/shuju-1171055.shtml,https://odds.500.com/fenxi/ouzhi-1171055.shtml
24136,3塞尔维亚,西班牙5,1,https://odds.500.com/fenxi/shuju-1171091.shtml,https://odds.500.com/fenxi/ouzhi-1171091.shtml
24135,切尔西,水晶宫,1,https://odds.500.com/fenxi/shuju-1147346.shtml,https://odds.500.com/fenxi/ouzhi-1147346.shtml
24135,纽卡斯尔联,托特纳姆热刺,3,https://odds.500.com/fenxi/shuju-1147351.shtml,https://odds.500.com/fenxi/ouzhi-1147351.shtml
24135,曼彻斯特联,利物浦,0,https://odds.500.com/fenxi/shuju-1147350.shtml,https://odds.500.com/fenxi/ouzhi-1147350.shtml
24135,海登海姆,奥格斯堡,3,https://odds.500.com/fenxi/shuju-1156666.shtml,https://odds.500.com/fenxi/ouzhi-1156666.shtml
24135,拜仁慕尼黑,弗赖堡,3,https://odds.500.com/fenxi/shuju-1156663.shtml,https://odds.500.com/fenxi/ouzhi-1156663.shtml
24135,佛罗伦萨,蒙扎,1,https://odds.500.com/fenxi/shuju-1156294.shtml,https://odds.500.com/fenxi/ouzhi-1156294.shtml
24135,热那亚,维罗纳,0,https://odds.500.com/fenxi/shuju-1156295.shtml,https://odds.500.com/fenxi/ouzhi-1156295.shtml
24135,尤文图斯,罗马,1,https://odds.500.com/fenxi/shuju-1156297.shtml,https://odds.500.com/fenxi/ouzhi-1156297.shtml
24135,奥萨苏纳,维戈塞尔塔,3,https://odds.500.com/fenxi/shuju-1150924.shtml,https://odds.500.com/fenxi/ouzhi-1150924.shtml
24135,塞维利亚,赫罗纳,0,https://odds.500.com/fenxi/shuju-1150926.shtml,https://odds.500.com/fenxi/ouzhi-1150926.shtml
24135,赫塔费,皇家社会,1,https://odds.500.com/fenxi/shuju-1150922.shtml,https://odds.500.com/fenxi/ouzhi-1150922.shtml
24135,皇家马德里,皇家贝蒂斯,3,https://odds.500.com/fenxi/shuju-1150925.shtml,https://odds.500.com/fenxi/ouzhi-1150925.shtml
24135,摩纳哥,朗斯,1,https://odds.500.com/fenxi/shuju-1148941.shtml,https://odds.500.com/fenxi/ouzhi-1148941.shtml
24135,里尔,巴黎圣日尔曼,0,https://odds.500.com/fenxi/shuju-1148939.shtml,https://odds.500.com/fenxi/ouzhi-1148939.shtml
24134,布伦特福德,南安普敦,3,https://odds.500.com/fenxi/shuju-1147345.shtml,https://odds.500.com/fenxi/ouzhi-1147345.shtml
24134,埃弗顿,伯恩茅斯,0,https://odds.500.com/fenxi/shuju-1147347.shtml,https://odds.500.com/fenxi/ouzhi-1147347.shtml
24134,伊普斯维奇,富勒姆,1,https://odds.500.com/fenxi/shuju-1147348.shtml,https://odds.500.com/fenxi/ouzhi-1147348.shtml
24134,莱切斯特城,阿斯顿维拉,0,https://odds.500.com/fenxi/shuju-1147349.shtml,https://odds.500.com/fenxi/ouzhi-1147349.shtml
24134,诺丁汉森林,狼队,1,https://odds.500.com/fenxi/shuju-1147352.shtml,https://odds.500.com/fenxi/ouzhi-1147352.shtml
24134,西汉姆联,曼彻斯特城,0,https://odds.500.com/fenxi/shuju-1147353.shtml,https://odds.500.com/fenxi/ouzhi-1147353.shtml
24134,波鸿,门兴格拉德巴赫,0,https://odds.500.com/fenxi/shuju-1156664.shtml,https://odds.500.com/fenxi/ouzhi-1156664.shtml
24134,法兰克福,霍芬海姆,3,https://odds.500.com/fenxi/shuju-1156665.shtml,https://odds.500.com/fenxi/ouzhi-1156665.shtml
24134,斯图加特,美因茨,1,https://odds.500.com/fenxi/shuju-1156668.shtml,https://odds.500.com/fenxi/ouzhi-1156668.shtml
24134,云达不来梅,多特蒙德,1,https://odds.500.com/fenxi/shuju-1156670.shtml,https://odds.500.com/fenxi/ouzhi-1156670.shtml
24134,勒沃库森,莱比锡红牛,0,https://odds.500.com/fenxi/shuju-1156662.shtml,https://odds.500.com/fenxi/ouzhi-1156662.shtml
24134,拉齐奥,AC米兰,1,https://odds.500.com/fenxi/shuju-1156298.shtml,https://odds.500.com/fenxi/ouzhi-1156298.shtml
24134,巴塞罗那,巴利亚多利德,3,https://odds.500.com/fenxi/shuju-1150921.shtml,https://odds.500.com/fenxi/ouzhi-1150921.shtml
24134,毕尔巴鄂竞技,马德里竞技,0,https://odds.500.com/fenxi/shuju-1150920.shtml,https://odds.500.com/fenxi/ouzhi-1150920.shtml
24133,卢顿,女王公园巡游者,0,https://odds.500.com/fenxi/shuju-1151310.shtml,https://odds.500.com/fenxi/ouzhi-1151310.shtml
24133,柏林联合,圣保利,3,https://odds.500.com/fenxi/shuju-1156669.shtml,https://odds.500.com/fenxi/ouzhi-1156669.shtml
24133,杜塞尔多夫,汉诺威,3,https://odds.500.com/fenxi/shuju-1156987.shtml,https://odds.500.com/fenxi/ouzhi-1156987.shtml
24133,雷根斯堡,菲尔特,0,https://odds.500.com/fenxi/shuju-1156993.shtml,https://odds.500.com/fenxi/ouzhi-1156993.shtml
24133,威尼斯,都灵,0,https://odds.500.com/fenxi/shuju-1156302.shtml,https://odds.500.com/fenxi/ouzhi-1156302.shtml
24133,国际米兰,亚特兰大,3,https://odds.500.com/fenxi/shuju-1156296.shtml,https://odds.500.com/fenxi/ouzhi-1156296.shtml
24133,里昂,斯特拉斯堡,3,https://odds.500.com/fenxi/shuju-1148940.shtml,https://odds.500.com/fenxi/ouzhi-1148940.shtml
24133,克莱蒙,巴黎FC,0,https://odds.500.com/fenxi/shuju-1149245.shtml,https://odds.500.com/fenxi/ouzhi-1149245.shtml
24133,格勒诺布尔,波城FC,1,https://odds.500.com/fenxi/shuju-1149247.shtml,https://odds.500.com/fenxi/ouzhi-1149247.shtml
24133,甘冈,圣旺红星,0,https://odds.500.com/fenxi/shuju-1149248.shtml,https://odds.500.com/fenxi/ouzhi-1149248.shtml
24133,马蒂格,巴斯蒂亚,0,https://odds.500.com/fenxi/shuju-1149249.shtml,https://odds.500.com/fenxi/ouzhi-1149249.shtml
24133,瓦尔韦克,阿尔克马尔,0,https://odds.500.com/fenxi/shuju-1147935.shtml,https://odds.500.com/fenxi/ouzhi-1147935.shtml
24133,摩雷伦斯,本菲卡,1,https://odds.500.com/fenxi/shuju-1157930.shtml,https://odds.500.com/fenxi/ouzhi-1157930.shtml
24133,奥斯陆KFUM,利勒斯特罗姆,3,https://odds.500.com/fenxi/shuju-1126724.shtml,https://odds.500.com/fenxi/ouzhi-1126724.shtml
24132,3埃尔夫斯堡,莫尔德4,0,https://odds.500.com/fenxi/shuju-1168277.shtml,https://odds.500.com/fenxi/ouzhi-1168277.shtml
24132,1阿贾克斯,比亚韦斯托克1,3,https://odds.500.com/fenxi/shuju-1168278.shtml,https://odds.500.com/fenxi/ouzhi-1168278.shtml
24132,3贝西克塔斯,卢加诺2,3,https://odds.500.com/fenxi/shuju-1168279.shtml,https://odds.500.com/fenxi/ouzhi-1168279.shtml
24132,2布加勒斯特星,LASK林茨4,3,https://odds.500.com/fenxi/shuju-1168281.shtml,https://odds.500.com/fenxi/ouzhi-1168281.shtml
24132,3哈茨,比尔森,0,https://odds.500.com/fenxi/shuju-1168282.shtml,https://odds.500.com/fenxi/ouzhi-1168282.shtml
24132,5维也纳快速,布拉加3,1,https://odds.500.com/fenxi/shuju-1168284.shtml,https://odds.500.com/fenxi/ouzhi-1168284.shtml
24132,1沙姆洛克流浪,塞萨洛尼基1,0,https://odds.500.com/fenxi/shuju-1168286.shtml,https://odds.500.com/fenxi/ouzhi-1168286.shtml
24132,1基尔马诺克,哥本哈根1,1,https://odds.500.com/fenxi/shuju-1168324.shtml,https://odds.500.com/fenxi/ouzhi-1168324.shtml
24132,1帕纳辛纳科斯,朗斯3,3,https://odds.500.com/fenxi/shuju-1168327.shtml,https://odds.500.com/fenxi/ouzhi-1168327.shtml
24132,41马里博尔,佐加顿斯3,0,https://odds.500.com/fenxi/shuju-1168329.shtml,https://odds.500.com/fenxi/ouzhi-1168329.shtml
24132,4海登海姆,赫根5,3,https://odds.500.com/fenxi/shuju-1168330.shtml,https://odds.500.com/fenxi/ouzhi-1168330.shtml
24132,3塞尔维特,切尔西3,3,https://odds.500.com/fenxi/shuju-1168331.shtml,https://odds.500.com/fenxi/ouzhi-1168331.shtml
24132,赫罗纳,奥萨苏纳,3,https://odds.500.com/fenxi/shuju-1150911.shtml,https://odds.500.com/fenxi/ouzhi-1150911.shtml
24132,拉斯帕尔马斯,皇家马德里,1,https://odds.500.com/fenxi/shuju-1150912.shtml,https://odds.500.com/fenxi/ouzhi-1150912.shtml
24131,41加拉塔萨雷,年轻人3,0,https://odds.500.com/fenxi/shuju-1168226.shtml,https://odds.500.com/fenxi/ouzhi-1168226.shtml
24131,2萨尔茨堡,基辅迪纳摩5,1,https://odds.500.com/fenxi/shuju-1168227.shtml,https://odds.500.com/fenxi/ouzhi-1168227.shtml
24131,3布拉格斯巴达,马尔默3,3,https://odds.500.com/fenxi/shuju-1168228.shtml,https://odds.500.com/fenxi/ouzhi-1168228.shtml
24131,3贝尔格莱德红星,博德闪耀1,3,https://odds.500.com/fenxi/shuju-1168230.shtml,https://odds.500.com/fenxi/ouzhi-1168230.shtml
24131,3布拉格斯拉维亚,里尔2,3,https://odds.500.com/fenxi/shuju-1168231.shtml,https://odds.500.com/fenxi/ouzhi-1168231.shtml
24131,3布拉迪斯拉发,中日德兰2,3,https://odds.500.com/fenxi/shuju-1168232.shtml,https://odds.500.com/fenxi/ouzhi-1168232.shtml
24131,1根特,贝尔格莱德游击2,3,https://odds.500.com/fenxi/shuju-1168311.shtml,https://odds.500.com/fenxi/ouzhi-1168311.shtml
24131,马洛卡,塞维利亚,1,https://odds.500.com/fenxi/shuju-1150913.shtml,https://odds.500.com/fenxi/ouzhi-1150913.shtml
24131,巴列卡诺,巴塞罗那,0,https://odds.500.com/fenxi/shuju-1150914.shtml,https://odds.500.com/fenxi/ouzhi-1150914.shtml
24131,毕尔巴鄂竞技,巴伦西亚,3,https://odds.500.com/fenxi/shuju-1150909.shtml,https://odds.500.com/fenxi/ouzhi-1150909.shtml
24131,巴利亚多利德,莱加内斯,1,https://odds.500.com/fenxi/shuju-1150916.shtml,https://odds.500.com/fenxi/ouzhi-1150916.shtml
24131,马德里竞技,西班牙人,1,https://odds.500.com/fenxi/shuju-1150918.shtml,https://odds.500.com/fenxi/ouzhi-1150918.shtml
24131,皇家社会,阿拉维斯,0,https://odds.500.com/fenxi/shuju-1150915.shtml,https://odds.500.com/fenxi/ouzhi-1150915.shtml
24131,费城联合,哥伦布机员,0,https://odds.500.com/fenxi/shuju-1135673.shtml,https://odds.500.com/fenxi/ouzhi-1135673.shtml
24130,伯恩茅斯,纽卡斯尔联,1,https://odds.500.com/fenxi/shuju-1147335.shtml,https://odds.500.com/fenxi/ouzhi-1147335.shtml
24130,狼队,切尔西,0,https://odds.500.com/fenxi/shuju-1147343.shtml,https://odds.500.com/fenxi/ouzhi-1147343.shtml
24130,利物浦,布伦特福德,3,https://odds.500.com/fenxi/shuju-1147339.shtml,https://odds.500.com/fenxi/ouzhi-1147339.shtml
24130,沃尔夫斯堡,拜仁慕尼黑,0,https://odds.500.com/fenxi/shuju-1156661.shtml,https://odds.500.com/fenxi/ouzhi-1156661.shtml
24130,圣保利,海登海姆,0,https://odds.500.com/fenxi/shuju-1156660.shtml,https://odds.500.com/fenxi/ouzhi-1156660.shtml
24130,都灵,亚特兰大,3,https://odds.500.com/fenxi/shuju-1156290.shtml,https://odds.500.com/fenxi/ouzhi-1156290.shtml
24130,佛罗伦萨,威尼斯,1,https://odds.500.com/fenxi/shuju-1156285.shtml,https://odds.500.com/fenxi/ouzhi-1156285.shtml
24130,那不勒斯,博洛尼亚,3,https://odds.500.com/fenxi/shuju-1156288.shtml,https://odds.500.com/fenxi/ouzhi-1156288.shtml
24130,罗马,恩波利,0,https://odds.500.com/fenxi/shuju-1156283.shtml,https://odds.500.com/fenxi/ouzhi-1156283.shtml
24130,皇家马德里,巴利亚多利德,3,https://odds.500.com/fenxi/shuju-1150906.shtml,https://odds.500.com/fenxi/ouzhi-1150906.shtml
24130,阿拉维斯,皇家贝蒂斯,1,https://odds.500.com/fenxi/shuju-1150899.shtml,https://odds.500.com/fenxi/ouzhi-1150899.shtml
24130,马德里竞技,赫罗纳,3,https://odds.500.com/fenxi/shuju-1150900.shtml,https://odds.500.com/fenxi/ouzhi-1150900.shtml
24130,朗斯,布雷斯特,3,https://odds.500.com/fenxi/shuju-1148927.shtml,https://odds.500.com/fenxi/ouzhi-1148927.shtml
24130,马赛,兰斯,1,https://odds.500.com/fenxi/shuju-1148930.shtml,https://odds.500.com/fenxi/ouzhi-1148930.shtml
24129,水晶宫,西汉姆联,0,https://odds.500.com/fenxi/shuju-1147337.shtml,https://odds.500.com/fenxi/ouzhi-1147337.shtml
24129,富勒姆,莱切斯特城,3,https://odds.500.com/fenxi/shuju-1147338.shtml,https://odds.500.com/fenxi/ouzhi-1147338.shtml
24129,曼彻斯特城,伊普斯维奇,3,https://odds.500.com/fenxi/shuju-1147340.shtml,https://odds.500.com/fenxi/ouzhi-1147340.shtml
24129,南安普敦,诺丁汉森林,0,https://odds.500.com/fenxi/shuju-1147341.shtml,https://odds.500.com/fenxi/ouzhi-1147341.shtml
24129,托特纳姆热刺,埃弗顿,3,https://odds.500.com/fenxi/shuju-1147342.shtml,https://odds.500.com/fenxi/ouzhi-1147342.shtml
24129,阿斯顿维拉,阿森纳,0,https://odds.500.com/fenxi/shuju-1147334.shtml,https://odds.500.com/fenxi/ouzhi-1147334.shtml
24129,奥格斯堡,云达不来梅,1,https://odds.500.com/fenxi/shuju-1156654.shtml,https://odds.500.com/fenxi/ouzhi-1156654.shtml
24129,弗赖堡,斯图加特,3,https://odds.500.com/fenxi/shuju-1156656.shtml,https://odds.500.com/fenxi/ouzhi-1156656.shtml
24129,霍芬海姆,基尔,3,https://odds.500.com/fenxi/shuju-1156657.shtml,https://odds.500.com/fenxi/ouzhi-1156657.shtml
24129,美因茨,柏林联合,1,https://odds.500.com/fenxi/shuju-1156658.shtml,https://odds.500.com/fenxi/ouzhi-1156658.shtml
24129,莱比锡红牛,波鸿,3,https://odds.500.com/fenxi/shuju-1156659.shtml,https://odds.500.com/fenxi/ouzhi-1156659.shtml
24129,多特蒙德,法兰克福,3,https://odds.500.com/fenxi/shuju-1156655.shtml,https://odds.500.com/fenxi/ouzhi-1156655.shtml
24129,巴塞罗那,毕尔巴鄂竞技,3,https://odds.500.com/fenxi/shuju-1150901.shtml,https://odds.500.com/fenxi/ouzhi-1150901.shtml
24129,西班牙人,皇家社会,0,https://odds.500.com/fenxi/shuju-1150908.shtml,https://odds.500.com/fenxi/ouzhi-1150908.shtml
24128,谢菲尔德星期三,利兹联,0,https://odds.500.com/fenxi/shuju-1151300.shtml,https://odds.500.com/fenxi/ouzhi-1151300.shtml
24128,1门兴格拉德巴赫,勒沃库森,0,https://odds.500.com/fenxi/shuju-1156653.shtml,https://odds.500.com/fenxi/ouzhi-1156653.shtml
24128,汉诺威96,汉堡,3,https://odds.500.com/fenxi/shuju-1156980.shtml,https://odds.500.com/fenxi/ouzhi-1156980.shtml
24128,卡尔斯鲁厄,埃尔沃斯堡,3,https://odds.500.com/fenxi/shuju-1156982.shtml,https://odds.500.com/fenxi/ouzhi-1156982.shtml
24128,维戈塞尔塔,巴伦西亚,3,https://odds.500.com/fenxi/shuju-1150902.shtml,https://odds.500.com/fenxi/ouzhi-1150902.shtml
24128,塞维利亚,比利亚雷亚尔,0,https://odds.500.com/fenxi/shuju-1150907.shtml,https://odds.500.com/fenxi/ouzhi-1150907.shtml
